date,time,title,link
27-03-2025,10:49,Kamervragen over privacy betalingsgegevens na overname CCV,https://www.security.nl/posting/881614/Kamervragen+over+privacy+betalingsgegevens+na+overname+CCV
27-03-2025,09:57,Google maakt Titan Security Keys ook beschikbaar in Nederland,https://www.security.nl/posting/881599/Google+maakt+Titan+Security+Keys+ook+beschikbaar+in+Nederland
27-03-2025,09:48,Britse it-leverancier krijgt miljoenenboete wegens ransomware-aanval,https://www.security.nl/posting/881590/Britse+it-leverancier+krijgt+miljoenenboete+wegens+ransomware-aanval
27-03-2025,09:26,Mozilla lanceert vpn-extensie voor Windowsversie van Firefox,https://www.security.nl/posting/881583/Mozilla+lanceert+vpn-extensie+voor+Windowsversie+van+Firefox
26-03-2025,16:12,"Mozilla vraagt om donaties na mislopen 2,5 miljoen dollar overheid VS",https://www.security.nl/posting/881503/Mozilla+vraagt+om+donaties+na+mislopen+2%2C5+miljoen+dollar+overheid+VS
26-03-2025,14:50,Universiteit Maastricht heeft losgeld ransomware terug met 300.000 euro 'winst',https://www.security.nl/posting/881482/Universiteit+Maastricht+heeft+losgeld+ransomware+terug+met+300_000+euro+%27winst%27
26-03-2025,13:43,Cloudflare wijst naar aanpassen van inloggegevens als oorzaak storing,https://www.security.nl/posting/881462/Cloudflare+wijst+naar+aanpassen+van+inloggegevens+als+oorzaak+storing
26-03-2025,12:27,OpenSSL kondigt bètaversie aan met quantumbestendige encryptie,https://www.security.nl/posting/881438/OpenSSL+kondigt+b%C3%A8taversie+aan+met+quantumbestendige+encryptie
26-03-2025,12:03,Kamerleden: Rijk heeft jarenlang afhankelijkheid van Big Tech gefaciliteerd,https://www.security.nl/posting/881424/Kamerleden%3A+Rijk+heeft+jarenlang+afhankelijkheid+van+Big+Tech+gefaciliteerd
26-03-2025,11:16,Rechtbank Rotterdam gebruikt 'AI' als schrijfhulp bij opstellen strafvonnis,https://www.security.nl/posting/881410/Rechtbank+Rotterdam+gebruikt+%27AI%27+als+schrijfhulp+bij+opstellen+strafvonnis
26-03-2025,10:49,Hoogleraar: inlichtingendiensten kunnen encryptie Signal kraken,https://www.security.nl/posting/881396/Hoogleraar%3A+inlichtingendiensten+kunnen+encryptie+Signal+kraken
26-03-2025,10:33,Mozilla belooft bedrijven stabielere Firefox door alternatief voor dll-injectie,https://www.security.nl/posting/881391/Mozilla+belooft+bedrijven+stabielere+Firefox+door+alternatief+voor+dll-injectie
26-03-2025,09:27,Google waarschuwt voor actief misbruikte kwetsbaarheid in Chrome,https://www.security.nl/posting/881377/Google+waarschuwt+voor+actief+misbruikte+kwetsbaarheid+in+Chrome
25-03-2025,16:31,CrushFTP waarschuwt gebruikers via e-mail voor nieuw beveiligingslek,https://www.security.nl/posting/881276/CrushFTP+waarschuwt+gebruikers+via+e-mail+voor+nieuw+beveiligingslek
25-03-2025,15:05,Europees parlement akkoord met digitaal rijbewijs als standaard in EU,https://www.security.nl/posting/881230/Europees+parlement+akkoord+met+digitaal+rijbewijs+als+standaard+in+EU
25-03-2025,14:53,Minister: toegang Defensie tot broncode wapensystemen niet noodzakelijk,https://www.security.nl/posting/881210/Minister%3A+toegang+Defensie+tot+broncode+wapensystemen+niet+noodzakelijk
25-03-2025,14:33,Oprichter Have I Been Pwned lekt gegevens abonnees door phishingmail - update,https://www.security.nl/posting/881213/Oprichter+Have+I+Been+Pwned+lekt+gegevens+abonnees+door+phishingmail+-+update
25-03-2025,14:03,Kabinet wil werkende geldautomaat binnen straal van 5 kilometer verplichten,https://www.security.nl/posting/881201/Kabinet+wil+werkende+geldautomaat+binnen+straal+van+5+kilometer+verplichten
25-03-2025,13:47,Kubernetes waarschuwt voor kritieke lekken waardoor clusters zijn te kapen,https://www.security.nl/posting/881190/Kubernetes+waarschuwt+voor+kritieke+lekken+waardoor+clusters+zijn+te+kapen
25-03-2025,11:43,Securitybedrijf: groot aantal klanten Oracle Cloud slachtoffer datalek,https://www.security.nl/posting/881164/Securitybedrijf%3A+groot+aantal+klanten+Oracle+Cloud+slachtoffer+datalek
25-03-2025,11:22,'Veel Nederlandse zorginstellingen geen eigenaar van domeinnaam',https://www.security.nl/posting/881156/%27Veel+Nederlandse+zorginstellingen+geen+eigenaar+van+domeinnaam%27
25-03-2025,11:02,Cyberaanval kost grootste pluimveeproducent Zuid-Afrika 1 miljoen dollar,https://www.security.nl/posting/881148/Cyberaanval+kost+grootste+pluimveeproducent+Zuid-Afrika+1+miljoen+dollar
25-03-2025,10:27,NIST ziet achterstand met verwerken CVE-kwetsbaarheden verder groeien,https://www.security.nl/posting/881133/NIST+ziet+achterstand+met+verwerken+CVE-kwetsbaarheden+verder+groeien
25-03-2025,09:59,Internetproviders getroffen door aanvallen op kwetsbare DrayTek-routers,https://www.security.nl/posting/881126/Internetproviders+getroffen+door+aanvallen+op+kwetsbare+DrayTek-routers
24-03-2025,17:13,Microsoft Office 365 en Chromebooks dominant in Nederlands onderwijs,https://www.security.nl/posting/881054/Microsoft+Office+365+en+Chromebooks+dominant+in+Nederlands+onderwijs
24-03-2025,14:56,Gebruikers failliet dna-testbedrijf 23andMe opgeroepen data te verwijderen,https://www.security.nl/posting/881013/Gebruikers+failliet+dna-testbedrijf+23andMe+opgeroepen+data+te+verwijderen
24-03-2025,14:25,Leiden: gps-tracking van bezoekers binnenstad voldoet aan AVG,https://www.security.nl/posting/880996/Leiden%3A+gps-tracking+van+bezoekers+binnenstad+voldoet+aan+AVG
24-03-2025,13:44,GroenLinks-PvdA wil verbod van apps die privacy militairen schaden,https://www.security.nl/posting/880981/GroenLinks-PvdA+wil+verbod+van+apps+die+privacy+militairen+schaden
24-03-2025,13:24,Kritiek lek in Next.js laat aanvaller authenticatie webapplicaties omzeilen,https://www.security.nl/posting/880961/Kritiek+lek+in+Next_js+laat+aanvaller+authenticatie+webapplicaties+omzeilen
24-03-2025,11:36,QNAP verwijdert Nakivo Backup & Replication wegens lek uit App Center,https://www.security.nl/posting/880935/QNAP+verwijdert+Nakivo+Backup+%26+Replication+wegens+lek+uit+App+Center
24-03-2025,11:23,Rabobank hoeft slachtoffers bankhelpdeskfraude niet te vergoeden,https://www.security.nl/posting/880909/Rabobank+hoeft+slachtoffers+bankhelpdeskfraude+niet+te+vergoeden
24-03-2025,10:44,Raad van State positief over voorstel voor dna-afname bij verdachten,https://www.security.nl/posting/880911/Raad+van+State+positief+over+voorstel+voor+dna-afname+bij+verdachten
24-03-2025,10:19,SIDN verstrekte vorig jaar bijna 90 keer contactgegevens domeinhouders,https://www.security.nl/posting/880907/SIDN+verstrekte+vorig+jaar+bijna+90+keer+contactgegevens+domeinhouders
24-03-2025,09:58,Signal hekelt uitspraken WhatsApp: juist grote privacyverschillen,https://www.security.nl/posting/880899/Signal+hekelt+uitspraken+WhatsApp%3A+juist+grote+privacyverschillen
23-03-2025,10:29,Minister: QR-code kan fysiek voedseletiket in supermarkt niet vervangen,https://www.security.nl/posting/880769/Minister%3A+QR-code+kan+fysiek+voedseletiket+in+supermarkt+niet+vervangen
23-03-2025,10:08,Kamervragen over traceren Nederlandse militairen via fitness-app Strava,https://www.security.nl/posting/880765/Kamervragen+over+traceren+Nederlandse+militairen+via+fitness-app+Strava
23-03-2025,09:52,Amsterdammer verliest beroep tegen parkeerboete in Berichtenbox MijnOverheid,https://www.security.nl/posting/880761/Amsterdammer+verliest+beroep+tegen+parkeerboete+in+Berichtenbox+MijnOverheid
23-03-2025,09:38,DigiD opnieuw door 'terugkerende ddos-aanvallen beperkt beschikbaar' - update,https://www.security.nl/posting/880757/DigiD+opnieuw+door+%27terugkerende+ddos-aanvallen+beperkt+beschikbaar%27+-+update
23-03-2025,09:27,NCSC waarschuwt voor toename ransomware-aanvallen via Fortinet-lekken,https://www.security.nl/posting/880753/NCSC+waarschuwt+voor+toename+ransomware-aanvallen+via+Fortinet-lekken
23-03-2025,09:16,WhatsApp in bericht aan Nederlanders: geen verschil met Signal,https://www.security.nl/posting/880752/WhatsApp+in+bericht+aan+Nederlanders%3A+geen+verschil+met+Signal
22-03-2025,09:09,Elastic: 'Aanvallers zetten steeds vaker eigen drivers in voor uitschakelen van EDR-oplossingen',https://www.security.nl/posting/880701/Elastic%3A+%27Aanvallers+zetten+steeds+vaker+eigen+drivers+in+voor+uitschakelen+van+EDR-oplossingen%27
21-03-2025,16:12,Twee malafide extensies langere tijd onopgemerkt gebleven in VSCode Marketplace,https://www.security.nl/posting/880673/Twee+malafide+extensies+langere+tijd+onopgemerkt+gebleven+in+VSCode+Marketplace
21-03-2025,15:14,Amsterdamse burgemeester Femke Halsema wil strijd aangaan tegen bulletproof hosting,https://www.security.nl/posting/880659/Amsterdamse+burgemeester+Femke+Halsema+wil+strijd+aangaan+tegen+bulletproof+hosting
21-03-2025,13:53,Inzet van drones door New Yorkse politie leidt tot privacyzorgen,https://www.security.nl/posting/880649/Inzet+van+drones+door+New+Yorkse+politie+leidt+tot+privacyzorgen
21-03-2025,13:17,Rijksoverheid past beleid rondom e-mailarchivering aan,https://www.security.nl/posting/880644/Rijksoverheid+past+beleid+rondom+e-mailarchivering+aan
21-03-2025,11:55,Kwaadwillenden proberen kwetsbaarheden in Cisco-producten uit te buiten,https://www.security.nl/posting/880631/Kwaadwillenden+proberen+kwetsbaarheden+in+Cisco-producten+uit+te+buiten
21-03-2025,11:41,Lek in populaire WP Ghost-plugin maakt WordPress-sites kwetsbaar,https://www.security.nl/posting/880626/Lek+in+populaire+WP+Ghost-plugin+maakt+WordPress-sites+kwetsbaar
21-03-2025,11:02,Amsterdam wil digitale afhankelijkheid van buitenlandse partijen afbouwen,https://www.security.nl/posting/880618/Amsterdam+wil+digitale+afhankelijkheid+van+buitenlandse+partijen+afbouwen
21-03-2025,10:42,DNB uit zorgen over afhankelijkheid van buitenland voor digitale betalingen,https://www.security.nl/posting/880613/DNB+uit+zorgen+over+afhankelijkheid+van+buitenland+voor+digitale+betalingen
21-03-2025,09:43,HellCat-ransomwarebende slaat toe bij solution provider Ascom,https://www.security.nl/posting/880605/HellCat-ransomwarebende+slaat+toe+bij+solution+provider+Ascom
21-03-2025,09:29,Australische toezichthouder: Lakse beveiliging van investeringsmaatschappij FIIG maakte datadiefstal mogelijk,https://www.security.nl/posting/880601/Australische+toezichthouder%3A+Lakse+beveiliging+van+investeringsmaatschappij+FIIG+maakte+datadiefstal+mogelijk
20-03-2025,16:03,Kritieke kwetsbaarheid in BMC firmware van AMI treft servers van diverse fabrikanten,https://www.security.nl/posting/880575/Kritieke+kwetsbaarheid+in+BMC+firmware+van+AMI+treft+servers+van+diverse+fabrikanten
20-03-2025,15:56,Google dicht kwetsbaarheden in webbrowser Chrome,https://www.security.nl/posting/880573/Google+dicht+kwetsbaarheden+in+webbrowser+Chrome
20-03-2025,15:50,Kwetsbaarheden in Veeam Backup & Replication maken op afstand uitvoeren van code mogelijk,https://www.security.nl/posting/880571/Kwetsbaarheden+in+Veeam+Backup+%26+Replication+maken+op+afstand+uitvoeren+van+code+mogelijk
20-03-2025,15:31,DigiD en andere diensten doelwit van DDoS-aanval,https://www.security.nl/posting/880564/DigiD+en+andere+diensten+doelwit+van+DDoS-aanval
20-03-2025,15:23,Europese Commissie: Alphabet overtreedt DMA met zoekmachine en appwinkel,https://www.security.nl/posting/880562/Europese+Commissie%3A+Alphabet+overtreedt+DMA+met+zoekmachine+en+appwinkel
20-03-2025,12:52,AP ziet samenwerking met Europese privacytoezichthouders steeds meer vruchten afwerpen,https://www.security.nl/posting/880545/AP+ziet+samenwerking+met+Europese+privacytoezichthouders+steeds+meer+vruchten+afwerpen
20-03-2025,12:21,Britse NCSC komt met tijdspad voor migratie naar post-quantum cryptografie,https://www.security.nl/posting/880540/Britse+NCSC+komt+met+tijdspad+voor+migratie+naar+post-quantum+cryptografie
20-03-2025,12:16,'Incident bij reviewdog/action-setup lag ten grondslag aan supplychain-aanval op tj-actions/changed-files',https://www.security.nl/posting/880539/%27Incident+bij+reviewdog_action-setup+lag+ten+grondslag+aan+supplychain-aanval+op+tj-actions_changed-files%27
20-03-2025,11:56,Langlopende malwarecampagne treft 20.000 WordPress-sites in acht jaar tijd,https://www.security.nl/posting/880537/Langlopende+malwarecampagne+treft+20_000+WordPress-sites+in+acht+jaar+tijd
20-03-2025,11:29,Graphite-spyware van Paragon mogelijk in Cyprus en Denemarken ingezet,https://www.security.nl/posting/880529/Graphite-spyware+van+Paragon+mogelijk+in+Cyprus+en+Denemarken+ingezet
20-03-2025,11:04,Spywarefabrikant SpyX lekt gegevens van bijna twee miljoen accounts,https://www.security.nl/posting/880518/Spywarefabrikant+SpyX+lekt+gegevens+van+bijna+twee+miljoen+accounts
20-03-2025,10:24,CISA voegt drie kwetsbaarheden toe aan Known Exploited Vulnerabilities Catalog,https://www.security.nl/posting/880509/CISA+voegt+drie+kwetsbaarheden+toe+aan+Known+Exploited+Vulnerabilities+Catalog
19-03-2025,16:25,Tweede Kamer steunt motie om DNS-keten van SIDN terug naar Nederland te halen,https://www.security.nl/posting/880444/Tweede+Kamer+steunt+motie+om+DNS-keten+van+SIDN+terug+naar+Nederland+te+halen
19-03-2025,15:57,OM eist celstraffen voor verdachten van cryptodiefstal ter waarde van een ton,https://www.security.nl/posting/880443/OM+eist+celstraffen+voor+verdachten+van+cryptodiefstal+ter+waarde+van+een+ton
19-03-2025,14:52,Apple dicht kwetsbaarheid in Passwords-app op iOS 18.2,https://www.security.nl/posting/880431/Apple+dicht+kwetsbaarheid+in+Passwords-app+op+iOS+18_2
19-03-2025,14:25,Aanvallers misbruiken oudere kwetsbaarheden in ServiceNow's Now Platform,https://www.security.nl/posting/880422/Aanvallers+misbruiken+oudere+kwetsbaarheden+in+ServiceNow%27s+Now+Platform
19-03-2025,14:05,Eerste Kamer stemt in met strengere wet tegen cyberspionage,https://www.security.nl/posting/880396/Eerste+Kamer+stemt+in+met+strengere+wet+tegen+cyberspionage
19-03-2025,12:54,APT-groepen gebruiken snelkoppelingen om malafide commando's op Windows-systemen uit te voeren,https://www.security.nl/posting/880392/APT-groepen+gebruiken+snelkoppelingen+om+malafide+commando%27s+op+Windows-systemen+uit+te+voeren
19-03-2025,11:49,Persoonsgegevens Nederlandse militairen zichtbaar via sportapp Strava,https://www.security.nl/posting/880365/Persoonsgegevens+Nederlandse+militairen+zichtbaar+via+sportapp+Strava
19-03-2025,11:41,Staatssecretaris Szabó: 'Doorgifte van EU-data naar VS kan vooralsnog doorgaan',https://www.security.nl/posting/880371/Staatssecretaris+Szab%C3%B3%3A+%27Doorgifte+van+EU-data+naar+VS+kan+vooralsnog+doorgaan%27
19-03-2025,11:12,Aanvallers plaatsen honderden malafide apps in Play Store voor advertentiefraude,https://www.security.nl/posting/880367/Aanvallers+plaatsen+honderden+malafide+apps+in+Play+Store+voor+advertentiefraude
19-03-2025,11:02,De Rijksoverheid verlengt overgangstermijn onlinediensten op betrouwbaarheidsniveau 'laag' met drie jaar,https://www.security.nl/posting/880360/De+Rijksoverheid+verlengt+overgangstermijn+onlinediensten+op+betrouwbaarheidsniveau+%27laag%27+met+drie+jaar
19-03-2025,10:56,OKX Web3 haalt DEX-aggregator tijdelijk uit de lucht na misbruik,https://www.security.nl/posting/880358/OKX+Web3+haalt+DEX-aggregator+tijdelijk+uit+de+lucht+na+misbruik
19-03-2025,10:20,"5,6 miljoen euro aan cryptovaluta gestolen bij blockchain-gamingplatform WEMIX",https://www.security.nl/posting/880356/5%2C6+miljoen+euro+aan+cryptovaluta+gestolen+bij+blockchain-gamingplatform+WEMIX
18-03-2025,16:17,200 Belgische winkels gaan leeftijd van klanten inschatten met AI,https://www.security.nl/posting/880296/200+Belgische+winkels+gaan+leeftijd+van+klanten+inschatten+met+AI
18-03-2025,15:43,'Cybercriminelen zetten steeds vaker AI-agents in voor overnemen van gebruikersaccounts',https://www.security.nl/posting/880289/%27Cybercriminelen+zetten+steeds+vaker+AI-agents+in+voor+overnemen+van+gebruikersaccounts%27
18-03-2025,15:07,Politie Oost-Nederland gaat op actiedag strijd aan met digitale criminaliteit,https://www.security.nl/posting/880281/Politie+Oost-Nederland+gaat+op+actiedag+strijd+aan+met+digitale+criminaliteit
18-03-2025,14:54,'Alphabet neemt cloud security-bedrijf Wiz over',https://www.security.nl/posting/880277/%27Alphabet+neemt+cloud+security-bedrijf+Wiz+over%27
18-03-2025,14:09,Kwetsbaarheden in Xperience CMS van Kentico maken omzeilen authenticatie en RCE mogelijk,https://www.security.nl/posting/880268/Kwetsbaarheden+in+Xperience+CMS+van+Kentico+maken+omzeilen+authenticatie+en+RCE+mogelijk
18-03-2025,13:28,Belgische minister overweegt identificatieplicht voor aanmaken social media-accounts,https://www.security.nl/posting/880261/Belgische+minister+overweegt+identificatieplicht+voor+aanmaken+social+media-accounts
18-03-2025,12:33,StilachiRAT richt zich op diefstal van onder meer inloggegevens en digitale wallets,https://www.security.nl/posting/880253/StilachiRAT+richt+zich+op+diefstal+van+onder+meer+inloggegevens+en+digitale+wallets
18-03-2025,12:04,Meer dan 100 autodealers getroffen door supplychain-aanval die ClickFix-aanval omvat,https://www.security.nl/posting/880250/Meer+dan+100+autodealers+getroffen+door+supplychain-aanval+die+ClickFix-aanval+omvat
18-03-2025,11:39,Hoeveelheid ClickFix-aanvallen groeit snel,https://www.security.nl/posting/880246/Hoeveelheid+ClickFix-aanvallen+groeit+snel
18-03-2025,10:22,34 procent meer kwetsbaarheden ontdekt in WordPress-ecosysteem,https://www.security.nl/posting/880237/34+procent+meer+kwetsbaarheden+ontdekt+in+WordPress-ecosysteem
17-03-2025,16:54,RCE-kwetsbaarheid maakt overnemen Apache Tomcat-servers mogelijk,https://www.security.nl/posting/880195/RCE-kwetsbaarheid+maakt+overnemen+Apache+Tomcat-servers+mogelijk
17-03-2025,16:47,Onderzoeker ontwikkelt decryptor die encryptiesleutels Akira-ransomware kraakt,https://www.security.nl/posting/880192/Onderzoeker+ontwikkelt+decryptor+die+encryptiesleutels+Akira-ransomware+kraakt
17-03-2025,16:36,DigiD laat phishingwebsite uit de lucht halen,https://www.security.nl/posting/880189/DigiD+laat+phishingwebsite+uit+de+lucht+halen
17-03-2025,16:14,Aanvaller laat populaire GitHub Action CI/CD-secrets in logbestanden opnemen,https://www.security.nl/posting/880168/Aanvaller+laat+populaire+GitHub+Action+CI_CD-secrets+in+logbestanden+opnemen
17-03-2025,15:48,Britse wet verplicht platforms tot maatregelen tegen illegale content,https://www.security.nl/posting/880178/Britse+wet+verplicht+platforms+tot+maatregelen+tegen+illegale+content
17-03-2025,15:29,New York Times niet langer toegankelijk via Tor-netwerk,https://www.security.nl/posting/880171/New+York+Times+niet+langer+toegankelijk+via+Tor-netwerk
17-03-2025,14:24,Cybercriminelen proberen Microsoft 365-accounts over te nemen via malafide OAuth-apps,https://www.security.nl/posting/880160/Cybercriminelen+proberen+Microsoft+365-accounts+over+te+nemen+via+malafide+OAuth-apps
17-03-2025,14:10,Experts wijzen op risico's van toenemende strijd tegen end-to-end-encryptie,https://www.security.nl/posting/880152/Experts+wijzen+op+risico%27s+van+toenemende+strijd+tegen+end-to-end-encryptie
17-03-2025,12:21,Bedrijven nemen meer securitymaatregelen,https://www.security.nl/posting/880123/Bedrijven+nemen+meer+securitymaatregelen
17-03-2025,11:25,Abuse.ch maakt haar datasets eenvoudiger doorzoekbaar,https://www.security.nl/posting/880114/Abuse_ch+maakt+haar+datasets+eenvoudiger+doorzoekbaar
17-03-2025,10:57,Amazon verstuurt alle stemopnames van smartspeaker Echo binnenkort naar de cloud,https://www.security.nl/posting/880111/Amazon+verstuurt+alle+stemopnames+van+smartspeaker+Echo+binnenkort+naar+de+cloud
17-03-2025,09:59,Phishing en datalekken zijn grootste digitale bedreiging voor consumenten,https://www.security.nl/posting/880107/Phishing+en+datalekken+zijn+grootste+digitale+bedreiging+voor+consumenten
15-03-2025,09:25,"Onderzoekers laten DeepSeek keylogger schrijven, al is die niet zonder bugs",https://www.security.nl/posting/879955/Onderzoekers+laten+DeepSeek+keylogger+schrijven%2C+al+is+die+niet+zonder+bugs
15-03-2025,09:00,Google ontkent niet encryptie-eis van Britse overheid te hebben ontvangen,https://www.security.nl/posting/879951/Google+ontkent+niet+encryptie-eis+van+Britse+overheid+te+hebben+ontvangen
14-03-2025,16:09,Open Rights Group wil dat Apple's beroep tegen Britse eis rond iCloud-backdoor openbaar wordt behandeld,https://www.security.nl/posting/879950/Open+Rights+Group+wil+dat+Apple%27s+beroep+tegen+Britse+eis+rond+iCloud-backdoor+openbaar+wordt+behandeld
14-03-2025,15:56,'Aanvallers verkenden doelwitten in aanloop naar golf aan SSRF-aanvallen op 9 maart',https://www.security.nl/posting/879949/%27Aanvallers+verkenden+doelwitten+in+aanloop+naar+golf+aan+SSRF-aanvallen+op+9+maart%27
14-03-2025,14:54,Mozilla Root Store Policy v3.0 stelt strengere eisen aan intrekken van certificaten,https://www.security.nl/posting/879943/Mozilla+Root+Store+Policy+v3_0+stelt+strengere+eisen+aan+intrekken+van+certificaten
14-03-2025,14:24,Apple gaat end-to-end-encryptie ondersteunen voor RCS-berichten,https://www.security.nl/posting/879941/Apple+gaat+end-to-end-encryptie+ondersteunen+voor+RCS-berichten
14-03-2025,14:00,Lek in Edimax-camera's sinds mei 2024 uitgebuit,https://www.security.nl/posting/879939/Lek+in+Edimax-camera%27s+sinds+mei+2024+uitgebuit
14-03-2025,13:44,Actie vanuit AWS tegen hosten van data stalkerware-apps blijft uit,https://www.security.nl/posting/879936/Actie+vanuit+AWS+tegen+hosten+van+data+stalkerware-apps+blijft+uit
14-03-2025,12:58,Verlopen rootcertificaat van Mozilla leidt tot problemen in oudere Tor-browsers,https://www.security.nl/posting/879930/Verlopen+rootcertificaat+van+Mozilla+leidt+tot+problemen+in+oudere+Tor-browsers
14-03-2025,12:53,Cisco dicht kwetsbaarheden in IOS XR,https://www.security.nl/posting/879929/Cisco+dicht+kwetsbaarheden+in+IOS+XR
14-03-2025,11:53,MassJacker-malware vervangt adressen van cryptowallets in clipboard,https://www.security.nl/posting/879920/MassJacker-malware+vervangt+adressen+van+cryptowallets+in+clipboard
14-03-2025,11:35,Kwetsbaarheden in Fortinet-firewalls uitgebuit voor verspreiden van ransomware,https://www.security.nl/posting/879919/Kwetsbaarheden+in+Fortinet-firewalls+uitgebuit+voor+verspreiden+van+ransomware
13-03-2025,17:21,DigiD was door ddos-aanval korte tijd 'beperkt beschikbaar',https://www.security.nl/posting/879866/DigiD+was+door+ddos-aanval+korte+tijd+%27beperkt+beschikbaar%27
13-03-2025,16:25,Hotels doelwit van phishingaanval die van Booking.com afkomstig lijkt,https://www.security.nl/posting/879859/Hotels+doelwit+van+phishingaanval+die+van+Booking_com+afkomstig+lijkt
13-03-2025,15:01,Britse overheid deelt voor het eerst vragen die minister aan ChatGPT stelde,https://www.security.nl/posting/879841/Britse+overheid+deelt+voor+het+eerst+vragen+die+minister+aan+ChatGPT+stelde
13-03-2025,14:08,OM eist tot vijf jaar cel tegen verdachten grootschalige bankhelpdeskfraude,https://www.security.nl/posting/879820/OM+eist+tot+vijf+jaar+cel+tegen+verdachten+grootschalige+bankhelpdeskfraude
13-03-2025,13:50,'Cryptodiefstal Bybit mede door niet goed controleren van transactie',https://www.security.nl/posting/879810/%27Cryptodiefstal+Bybit+mede+door+niet+goed+controleren+van+transactie%27
13-03-2025,12:04,FBI: driehonderd organisaties getroffen door Medusa-ransomware,https://www.security.nl/posting/879778/FBI%3A+driehonderd+organisaties+getroffen+door+Medusa-ransomware
13-03-2025,11:48,Logius sluit na veiligheidsaudit veertien organisaties af van DigiD,https://www.security.nl/posting/879771/Logius+sluit+na+veiligheidsaudit+veertien+organisaties+af+van+DigiD
13-03-2025,11:28,Facebook meldt misbruik van FreeType-lek dat code execution mogelijk maakt,https://www.security.nl/posting/879769/Facebook+meldt+misbruik+van+FreeType-lek+dat+code+execution+mogelijk+maakt
13-03-2025,11:05,GitLab waarschuwt voor kritiek lek dat aanvaller authenticatie laat omzeilen,https://www.security.nl/posting/879758/GitLab+waarschuwt+voor+kritiek+lek+dat+aanvaller+authenticatie+laat+omzeilen
13-03-2025,10:46,"Zweden vereenvoudigt inzet cameratoezicht, schrapt vergunningsplicht",https://www.security.nl/posting/879756/Zweden+vereenvoudigt+inzet+cameratoezicht%2C+schrapt+vergunningsplicht
13-03-2025,10:24,Szabo: clouddiensten nieuwe werkplek ambtenaren verzamelen alleen metadata,https://www.security.nl/posting/879672/Szabo%3A+clouddiensten+nieuwe+werkplek+ambtenaren+verzamelen+alleen+metadata
13-03-2025,10:11,AP bang dat niet-verdachten door nieuw Wetboek in politiesystemen belanden,https://www.security.nl/posting/879743/AP+bang+dat+niet-verdachten+door+nieuw+Wetboek+in+politiesystemen+belanden
13-03-2025,09:50,Universiteit Leiden adviseert personeel Teams of Signal in plaats van WhatsApp,https://www.security.nl/posting/879739/Universiteit+Leiden+adviseert+personeel+Teams+of+Signal+in+plaats+van+WhatsApp
13-03-2025,09:29,Consumentenbond hekelt Tieneraccounts Instagram: 'biedt schijnveiligheid',https://www.security.nl/posting/879733/Consumentenbond+hekelt+Tieneraccounts+Instagram%3A+%27biedt+schijnveiligheid%27
12-03-2025,17:00,"Bijna alle rijksorganisaties gebruiken Exchange, maar totaaloverzicht ontbreekt",https://www.security.nl/posting/879677/Bijna+alle+rijksorganisaties+gebruiken+Exchange%2C+maar+totaaloverzicht+ontbreekt
12-03-2025,16:22,NIST kiest HQC als vijfde quantumbestendige encryptie-algoritme,https://www.security.nl/posting/879665/NIST+kiest+HQC+als+vijfde+quantumbestendige+encryptie-algoritme
12-03-2025,15:56,OM eist vier jaar cel tegen reseller van EncroChat-telefoons,https://www.security.nl/posting/879658/OM+eist+vier+jaar+cel+tegen+reseller+van+EncroChat-telefoons
12-03-2025,15:40,Backdoor voor Juniper MX-routers schakelt logging uit voordat aanvaller inlogt,https://www.security.nl/posting/879653/Backdoor+voor+Juniper+MX-routers+schakelt+logging+uit+voordat+aanvaller+inlogt
12-03-2025,14:25,'Gisteren gepatcht Windows-lek sinds maart 2023 gebruikt bij aanvallen',https://www.security.nl/posting/879642/%27Gisteren+gepatcht+Windows-lek+sinds+maart+2023+gebruikt+bij+aanvallen%27
12-03-2025,14:04,Amsterdam wijst inwoners op privacyregels voor gebruik deurbelcamera,https://www.security.nl/posting/879639/Amsterdam+wijst+inwoners+op+privacyregels+voor+gebruik+deurbelcamera
12-03-2025,12:42,Kabinet: overzicht gebruik en kosten Amerikaanse techbedrijven niet te geven,https://www.security.nl/posting/879625/Kabinet%3A+overzicht+gebruik+en+kosten+Amerikaanse+techbedrijven+niet+te+geven
12-03-2025,11:45,Lookout: spyware in Google Play Store kon foto's maken en audio opnemen,https://www.security.nl/posting/879613/Lookout%3A+spyware+in+Google+Play+Store+kon+foto%27s+maken+en+audio+opnemen
12-03-2025,11:29,'Duizenden kwetsbare TP-Link Archer-routers doelwit van botnet',https://www.security.nl/posting/879606/%27Duizenden+kwetsbare+TP-Link+Archer-routers+doelwit+van+botnet%27
12-03-2025,11:15,FBI waarschuwt voor online file converters die malware verspreiden,https://www.security.nl/posting/879601/FBI+waarschuwt+voor+online+file+converters+die+malware+verspreiden
12-03-2025,10:52,NVJ kritisch over voorstel dat delen beelden slachtoffers strafbaar stelt,https://www.security.nl/posting/879589/NVJ+kritisch+over+voorstel+dat+delen+beelden+slachtoffers+strafbaar+stelt
12-03-2025,10:06,Kabinet niet van plan om verhuizing SIDN naar Amazon te stoppen,https://www.security.nl/posting/879578/Kabinet+niet+van+plan+om+verhuizing+SIDN+naar+Amazon+te+stoppen
